G9.5.n	Ggnm: ~gat, Ggnn: ~gati, Ggnspe: ~žem, Ggnsde: ~žeš, Ggnste: ~že, Ggnspd: ~ževa, Ggnsdd: ~žeta, Ggnstd: ~žeta, Ggnspm: ~žemo, Ggnsdm: ~žete, Ggnstm: ~žejo, Ggnvde: ~ži, Ggnvpd: ~živa, Ggnvdd: ~žita, Ggnvpm: ~žimo, Ggnvdm: ~žite, Ggnd-em: ~gal, Ggnd-ez: ~gala, Ggnd-es: ~galo, Ggnd-dm: ~gala, Ggnd-dz: ~gali, Ggnd-ds: ~gali, Ggnd-mm: ~gali, Ggnd-mz: ~gale, Ggnd-ms: ~gala	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
G9.5.v	Ggvm: ~gat, Ggvn: ~gati, Ggvspe: ~žem, Ggvsde: ~žeš, Ggvste: ~že, Ggvspd: ~ževa, Ggvsdd: ~žeta, Ggvstd: ~žeta, Ggvspm: ~žemo, Ggvsdm: ~žete, Ggvstm: ~žejo, Ggvvde: ~ži, Ggvvpd: ~živa, Ggvvdd: ~žita, Ggvvpm: ~žimo, Ggvvdm: ~žite, Ggvd-em: ~gal, Ggvd-ez: ~gala, Ggvd-es: ~galo, Ggvd-dm: ~gala, Ggvd-dz: ~gali, Ggvd-ds: ~gali, Ggvd-mm: ~gali, Ggvd-mz: ~gale, Ggvd-ms: ~gala	MISSING IN SLOLEKS 2.0	USED IN PREDICTION		
G9.6.d	Ggdm: ~hat, Ggdn: ~hati, Ggdspe: ~ham|~šem, Ggdsde: ~haš|~šeš, Ggdste: ~ha|~še, Ggdspd: ~hava|~ševa, Ggdsdd: ~hata|~šeta, Ggdstd: ~hata|~šeta, Ggdspm: ~hamo|~šemo, Ggdsdm: ~hate|~šete, Ggdstm: ~hajo|~šejo, Ggdvde: ~haj|~ši, Ggdvpd: ~hajva|~šiva, Ggdvdd: ~hajta|~šita, Ggdvpm: ~hajmo|~šimo, Ggdvdm: ~hajte|~šite, Ggdd-em: ~hal, Ggdd-ez: ~hala, Ggdd-es: ~halo, Ggdd-dm: ~hala, Ggdd-dz: ~hali, Ggdd-ds: ~hali, Ggdd-mm: ~hali, Ggdd-mz: ~hale, Ggdd-ms: ~hala	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
G9.6.n	Ggnm: ~hat, Ggnn: ~hati, Ggnspe: ~ham|~šem, Ggnsde: ~haš|~šeš, Ggnste: ~ha|~še, Ggnspd: ~hava|~ševa, Ggnsdd: ~hata|~šeta, Ggnstd: ~hata|~šeta, Ggnspm: ~hamo|~šemo, Ggnsdm: ~hate|~šete, Ggnstm: ~hajo|~šejo, Ggnvde: ~haj|~ši, Ggnvpd: ~hajva|~šiva, Ggnvdd: ~hajta|~šita, Ggnvpm: ~hajmo|~šimo, Ggnvdm: ~hajte|~šite, Ggnd-em: ~hal, Ggnd-ez: ~hala, Ggnd-es: ~halo, Ggnd-dm: ~hala, Ggnd-dz: ~hali, Ggnd-ds: ~hali, Ggnd-mm: ~hali, Ggnd-mz: ~hale, Ggnd-ms: ~hala	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
G9.6.v	Ggvm: ~hat, Ggvn: ~hati, Ggvspe: ~ham|~šem, Ggvsde: ~haš|~šeš, Ggvste: ~ha|~še, Ggvspd: ~hava|~ševa, Ggvsdd: ~hata|~šeta, Ggvstd: ~hata|~šeta, Ggvspm: ~hamo|~šemo, Ggvsdm: ~hate|~šete, Ggvstm: ~hajo|~šejo, Ggvvde: ~haj|~ši, Ggvvpd: ~hajva|~šiva, Ggvvdd: ~hajta|~šita, Ggvvpm: ~hajmo|~šimo, Ggvvdm: ~hajte|~šite, Ggvd-em: ~hal, Ggvd-ez: ~hala, Ggvd-es: ~halo, Ggvd-dm: ~hala, Ggvd-dz: ~hali, Ggvd-ds: ~hali, Ggvd-mm: ~hali, Ggvd-mz: ~hale, Ggvd-ms: ~hala	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
G9.7.d	Ggdm: ~tat, Ggdn: ~tati, Ggdspe: ~čem, Ggdsde: ~češ, Ggdste: ~če, Ggdspd: ~čeva, Ggdsdd: ~četa, Ggdstd: ~četa, Ggdspm: ~čemo, Ggdsdm: ~čete, Ggdstm: ~čejo, Ggdvde: ~či, Ggdvpd: ~čiva, Ggdvdd: ~čita, Ggdvpm: ~čimo, Ggdvdm: ~čite, Ggdd-em: ~tal, Ggdd-ez: ~tala, Ggdd-es: ~talo, Ggdd-dm: ~tala, Ggdd-dz: ~tali, Ggdd-ds: ~tali, Ggdd-mm: ~tali, Ggdd-mz: ~tale, Ggdd-ms: ~tala	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
G9.7.n	Ggnm: ~tat, Ggnn: ~tati, Ggnspe: ~čem, Ggnsde: ~češ, Ggnste: ~če, Ggnspd: ~čeva, Ggnsdd: ~četa, Ggnstd: ~četa, Ggnspm: ~čemo, Ggnsdm: ~čete, Ggnstm: ~čejo, Ggnvde: ~či, Ggnvpd: ~čiva, Ggnvdd: ~čita, Ggnvpm: ~čimo, Ggnvdm: ~čite, Ggnd-em: ~tal, Ggnd-ez: ~tala, Ggnd-es: ~talo, Ggnd-dm: ~tala, Ggnd-dz: ~tali, Ggnd-ds: ~tali, Ggnd-mm: ~tali, Ggnd-mz: ~tale, Ggnd-ms: ~tala	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
G9.7.v	Ggvm: ~tat, Ggvn: ~tati, Ggvspe: ~čem, Ggvsde: ~češ, Ggvste: ~če, Ggvspd: ~čeva, Ggvsdd: ~četa, Ggvstd: ~četa, Ggvspm: ~čemo, Ggvsdm: ~čete, Ggvstm: ~čejo, Ggvvde: ~či, Ggvvpd: ~čiva, Ggvvdd: ~čita, Ggvvpm: ~čimo, Ggvvdm: ~čite, Ggvd-em: ~tal, Ggvd-ez: ~tala, Ggvd-es: ~talo, Ggvd-dm: ~tala, Ggvd-dz: ~tali, Ggvd-ds: ~tali, Ggvd-mm: ~tali, Ggvd-mz: ~tale, Ggvd-ms: ~tala	MISSING IN SLOLEKS 2.0	USED IN PREDICTION		
G9.8.d	Ggdm: ~tet, Ggdn: ~teti, Ggdspe: ~čem, Ggdsde: ~češ, Ggdste: ~če, Ggdspd: ~čeva, Ggdsdd: ~četa, Ggdstd: ~četa, Ggdspm: ~čemo, Ggdsdm: ~čete, Ggdstm: ~čejo, Ggdvde: ~ti, Ggdvpd: ~tiva, Ggdvdd: ~tita, Ggdvpm: ~timo, Ggdvdm: ~tite, Ggdd-em: ~tel, Ggdd-ez: ~tela, Ggdd-es: ~telo, Ggdd-dm: ~tela, Ggdd-dz: ~teli, Ggdd-ds: ~teli, Ggdd-mm: ~teli, Ggdd-mz: ~tele, Ggdd-ms: ~tela	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
G9.8.n	Ggnm: ~tet, Ggnn: ~teti, Ggnspe: ~čem, Ggnsde: ~češ, Ggnste: ~če, Ggnspd: ~čeva, Ggnsdd: ~četa, Ggnstd: ~četa, Ggnspm: ~čemo, Ggnsdm: ~čete, Ggnstm: ~čejo, Ggnvde: ~ti, Ggnvpd: ~tiva, Ggnvdd: ~tita, Ggnvpm: ~timo, Ggnvdm: ~tite, Ggnd-em: ~tel, Ggnd-ez: ~tela, Ggnd-es: ~telo, Ggnd-dm: ~tela, Ggnd-dz: ~teli, Ggnd-ds: ~teli, Ggnd-mm: ~teli, Ggnd-mz: ~tele, Ggnd-ms: ~tela	MISSING IN SLOLEKS 2.0	USED IN PREDICTION		
G9.8.v	Ggvm: ~tet, Ggvn: ~teti, Ggvspe: ~čem, Ggvsde: ~češ, Ggvste: ~če, Ggvspd: ~čeva, Ggvsdd: ~četa, Ggvstd: ~četa, Ggvspm: ~čemo, Ggvsdm: ~čete, Ggvstm: ~čejo, Ggvvde: ~ti, Ggvvpd: ~tiva, Ggvvdd: ~tita, Ggvvpm: ~timo, Ggvvdm: ~tite, Ggvd-em: ~tel, Ggvd-ez: ~tela, Ggvd-es: ~telo, Ggvd-dm: ~tela, Ggvd-dz: ~teli, Ggvd-ds: ~teli, Ggvd-mm: ~teli, Ggvd-mz: ~tele, Ggvd-ms: ~tela	MISSING IN SLOLEKS 2.0	USED IN PREDICTION		
G9.9.d	Ggdm: ~gnat, Ggdn: ~gnati, Ggdspe: ~ženem, Ggdsde: ~ženeš, Ggdste: ~žene, Ggdspd: ~ženeva, Ggdsdd: ~ženeta, Ggdstd: ~ženeta, Ggdspm: ~ženemo, Ggdsdm: ~ženete, Ggdstm: ~ženejo, Ggdvde: ~ženi, Ggdvpd: ~ženiva, Ggdvdd: ~ženita, Ggdvpm: ~ženimo, Ggdvdm: ~ženite, Ggdd-em: ~gnal, Ggdd-ez: ~gnala, Ggdd-es: ~gnalo, Ggdd-dm: ~gnala, Ggdd-dz: ~gnali, Ggdd-ds: ~gnali, Ggdd-mm: ~gnali, Ggdd-mz: ~gnale, Ggdd-ms: ~gnala	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
G9.9.n	Ggnm: ~gnat, Ggnn: ~gnati, Ggnspe: ~ženem, Ggnsde: ~ženeš, Ggnste: ~žene, Ggnspd: ~ženeva, Ggnsdd: ~ženeta, Ggnstd: ~ženeta, Ggnspm: ~ženemo, Ggnsdm: ~ženete, Ggnstm: ~ženejo, Ggnvde: ~ženi, Ggnvpd: ~ženiva, Ggnvdd: ~ženita, Ggnvpm: ~ženimo, Ggnvdm: ~ženite, Ggnd-em: ~gnal, Ggnd-ez: ~gnala, Ggnd-es: ~gnalo, Ggnd-dm: ~gnala, Ggnd-dz: ~gnali, Ggnd-ds: ~gnali, Ggnd-mm: ~gnali, Ggnd-mz: ~gnale, Ggnd-ms: ~gnala	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
G9.9.v	Ggvm: ~gnat, Ggvn: ~gnati, Ggvspe: ~ženem, Ggvsde: ~ženeš, Ggvste: ~žene, Ggvspd: ~ženeva, Ggvsdd: ~ženeta, Ggvstd: ~ženeta, Ggvspm: ~ženemo, Ggvsdm: ~ženete, Ggvstm: ~ženejo, Ggvvde: ~ženi, Ggvvpd: ~ženiva, Ggvvdd: ~ženita, Ggvvpm: ~ženimo, Ggvvdm: ~ženite, Ggvd-em: ~gnal, Ggvd-ez: ~gnala, Ggvd-es: ~gnalo, Ggvd-dm: ~gnala, Ggvd-dz: ~gnali, Ggvd-ds: ~gnali, Ggvd-mm: ~gnali, Ggvd-mz: ~gnale, Ggvd-ms: ~gnala	MISSING IN SLOLEKS 2.0	USED IN PREDICTION		
P1.1.d	Pdnmein: ~Ø, Pdnmer: ~ega, Pdnmed: ~emu, Pdnmet: ~ega, Pdnmetn: ~Ø, Pdnmem: ~em, Pdnmeo: ~im, Pdnmdi: ~a, Pdnmdr: ~ih, Pdnmdd: ~ima, Pdnmdt: ~a, Pdnmdm: ~ih, Pdnmdo: ~ima, Pdnmmi: ~i, Pdnmmr: ~ih, Pdnmmd: ~im, Pdnmmt: ~e, Pdnmmm: ~ih, Pdnmmo: ~imi, Pdnzei: ~a, Pdnzer: ~e, Pdnzed: ~i, Pdnzet: ~o, Pdnzem: ~i, Pdnzeo: ~o, Pdnzdi: ~i, Pdnzdr: ~ih, Pdnzdd: ~ima, Pdnzdt: ~i, Pdnzdm: ~ih, Pdnzdo: ~ima, Pdnzmi: ~e, Pdnzmr: ~ih, Pdnzmd: ~im, Pdnzmt: ~e, Pdnzmm: ~ih, Pdnzmo: ~imi, Pdnsei: ~o, Pdnser: ~ega, Pdnsed: ~emu, Pdnset: ~o, Pdnsem: ~em, Pdnseo: ~im, Pdnsdi: ~i, Pdnsdr: ~ih, Pdnsdd: ~ima, Pdnsdt: ~i, Pdnsdm: ~ih, Pdnsdo: ~ima, Pdnsmi: ~a, Pdnsmr: ~ih, Pdnsmd: ~im, Pdnsmt: ~a, Pdnsmm: ~ih, Pdnsmo: ~imi	MISSING IN SLOLEKS 2.0	USED IN PREDICTION		
P1.1.p	Ppnmein: ~Ø, Ppnmer: ~ega, Ppnmed: ~emu, Ppnmet: ~ega, Ppnmetn: ~Ø, Ppnmem: ~em, Ppnmeo: ~im, Ppnmdi: ~a, Ppnmdr: ~ih, Ppnmdd: ~ima, Ppnmdt: ~a, Ppnmdm: ~ih, Ppnmdo: ~ima, Ppnmmi: ~i, Ppnmmr: ~ih, Ppnmmd: ~im, Ppnmmt: ~e, Ppnmmm: ~ih, Ppnmmo: ~imi, Ppnzei: ~a, Ppnzer: ~e, Ppnzed: ~i, Ppnzet: ~o, Ppnzem: ~i, Ppnzeo: ~o, Ppnzdi: ~i, Ppnzdr: ~ih, Ppnzdd: ~ima, Ppnzdt: ~i, Ppnzdm: ~ih, Ppnzdo: ~ima, Ppnzmi: ~e, Ppnzmr: ~ih, Ppnzmd: ~im, Ppnzmt: ~e, Ppnzmm: ~ih, Ppnzmo: ~imi, Ppnsei: ~o, Ppnser: ~ega, Ppnsed: ~emu, Ppnset: ~o, Ppnsem: ~em, Ppnseo: ~im, Ppnsdi: ~i, Ppnsdr: ~ih, Ppnsdd: ~ima, Ppnsdt: ~i, Ppnsdm: ~ih, Ppnsdo: ~ima, Ppnsmi: ~a, Ppnsmr: ~ih, Ppnsmd: ~im, Ppnsmt: ~a, Ppnsmm: ~ih, Ppnsmo: ~imi	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
P1.1.s	Psnmein: ~Ø, Psnmer: ~ega, Psnmed: ~emu, Psnmet: ~ega, Psnmetn: ~Ø, Psnmem: ~em, Psnmeo: ~im, Psnmdi: ~a, Psnmdr: ~ih, Psnmdd: ~ima, Psnmdt: ~a, Psnmdm: ~ih, Psnmdo: ~ima, Psnmmi: ~i, Psnmmr: ~ih, Psnmmd: ~im, Psnmmt: ~e, Psnmmm: ~ih, Psnmmo: ~imi, Psnzei: ~a, Psnzer: ~e, Psnzed: ~i, Psnzet: ~o, Psnzem: ~i, Psnzeo: ~o, Psnzdi: ~i, Psnzdr: ~ih, Psnzdd: ~ima, Psnzdt: ~i, Psnzdm: ~ih, Psnzdo: ~ima, Psnzmi: ~e, Psnzmr: ~ih, Psnzmd: ~im, Psnzmt: ~e, Psnzmm: ~ih, Psnzmo: ~imi, Psnsei: ~o, Psnser: ~ega, Psnsed: ~emu, Psnset: ~o, Psnsem: ~em, Psnseo: ~im, Psnsdi: ~i, Psnsdr: ~ih, Psnsdd: ~ima, Psnsdt: ~i, Psnsdm: ~ih, Psnsdo: ~ima, Psnsmi: ~a, Psnsmr: ~ih, Psnsmd: ~im, Psnsmt: ~a, Psnsmm: ~ih, Psnsmo: ~imi	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
P1.2.d	Pdnmeid: ~i, Pdnmer: ~ega, Pdnmed: ~emu, Pdnmet: ~ega, Pdnmetd: ~i, Pdnmem: ~em, Pdnmeo: ~im, Pdnmdi: ~a, Pdnmdr: ~ih, Pdnmdd: ~ima, Pdnmdt: ~a, Pdnmdm: ~ih, Pdnmdo: ~ima, Pdnmmi: ~i, Pdnmmr: ~ih, Pdnmmd: ~im, Pdnmmt: ~e, Pdnmmm: ~ih, Pdnmmo: ~imi, Pdnzei: ~a, Pdnzer: ~e, Pdnzed: ~i, Pdnzet: ~o, Pdnzem: ~i, Pdnzeo: ~o, Pdnzdi: ~i, Pdnzdr: ~ih, Pdnzdd: ~ima, Pdnzdt: ~i, Pdnzdm: ~ih, Pdnzdo: ~ima, Pdnzmi: ~e, Pdnzmr: ~ih, Pdnzmd: ~im, Pdnzmt: ~e, Pdnzmm: ~ih, Pdnzmo: ~imi, Pdnsei: ~o, Pdnser: ~ega, Pdnsed: ~emu, Pdnset: ~o, Pdnsem: ~em, Pdnseo: ~im, Pdnsdi: ~i, Pdnsdr: ~ih, Pdnsdd: ~ima, Pdnsdt: ~i, Pdnsdm: ~ih, Pdnsdo: ~ima, Pdnsmi: ~a, Pdnsmr: ~ih, Pdnsmd: ~im, Pdnsmt: ~a, Pdnsmm: ~ih, Pdnsmo: ~imi	MISSING IN SLOLEKS 2.0	USED IN PREDICTION		
P1.2.p	Ppnmeid: ~i, Ppnmer: ~ega, Ppnmed: ~emu, Ppnmet: ~ega, Ppnmetd: ~i, Ppnmem: ~em, Ppnmeo: ~im, Ppnmdi: ~a, Ppnmdr: ~ih, Ppnmdd: ~ima, Ppnmdt: ~a, Ppnmdm: ~ih, Ppnmdo: ~ima, Ppnmmi: ~i, Ppnmmr: ~ih, Ppnmmd: ~im, Ppnmmt: ~e, Ppnmmm: ~ih, Ppnmmo: ~imi, Ppnzei: ~a, Ppnzer: ~e, Ppnzed: ~i, Ppnzet: ~o, Ppnzem: ~i, Ppnzeo: ~o, Ppnzdi: ~i, Ppnzdr: ~ih, Ppnzdd: ~ima, Ppnzdt: ~i, Ppnzdm: ~ih, Ppnzdo: ~ima, Ppnzmi: ~e, Ppnzmr: ~ih, Ppnzmd: ~im, Ppnzmt: ~e, Ppnzmm: ~ih, Ppnzmo: ~imi, Ppnsei: ~o, Ppnser: ~ega, Ppnsed: ~emu, Ppnset: ~o, Ppnsem: ~em, Ppnseo: ~im, Ppnsdi: ~i, Ppnsdr: ~ih, Ppnsdd: ~ima, Ppnsdt: ~i, Ppnsdm: ~ih, Ppnsdo: ~ima, Ppnsmi: ~a, Ppnsmr: ~ih, Ppnsmd: ~im, Ppnsmt: ~a, Ppnsmm: ~ih, Ppnsmo: ~imi	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
P1.2.s	Psnmeid: ~i, Psnmer: ~ega, Psnmed: ~emu, Psnmet: ~ega, Psnmetd: ~i, Psnmem: ~em, Psnmeo: ~im, Psnmdi: ~a, Psnmdr: ~ih, Psnmdd: ~ima, Psnmdt: ~a, Psnmdm: ~ih, Psnmdo: ~ima, Psnmmi: ~i, Psnmmr: ~ih, Psnmmd: ~im, Psnmmt: ~e, Psnmmm: ~ih, Psnmmo: ~imi, Psnzei: ~a, Psnzer: ~e, Psnzed: ~i, Psnzet: ~o, Psnzem: ~i, Psnzeo: ~o, Psnzdi: ~i, Psnzdr: ~ih, Psnzdd: ~ima, Psnzdt: ~i, Psnzdm: ~ih, Psnzdo: ~ima, Psnzmi: ~e, Psnzmr: ~ih, Psnzmd: ~im, Psnzmt: ~e, Psnzmm: ~ih, Psnzmo: ~imi, Psnsei: ~o, Psnser: ~ega, Psnsed: ~emu, Psnset: ~o, Psnsem: ~em, Psnseo: ~im, Psnsdi: ~i, Psnsdr: ~ih, Psnsdd: ~ima, Psnsdt: ~i, Psnsdm: ~ih, Psnsdo: ~ima, Psnsmi: ~a, Psnsmr: ~ih, Psnsmd: ~im, Psnsmt: ~a, Psnsmm: ~ih, Psnsmo: ~imi	MISSING IN SLOLEKS 2.0	USED IN PREDICTION		
P1.3.d	Pdnmein: ~Ø, Pdnmeid: ~i, Pdnmer: ~ega, Pdnmed: ~emu, Pdnmet: ~ega, Pdnmetn: ~Ø, Pdnmetd: ~i, Pdnmem: ~em, Pdnmeo: ~im, Pdnmdi: ~a, Pdnmdr: ~ih, Pdnmdd: ~ima, Pdnmdt: ~a, Pdnmdm: ~ih, Pdnmdo: ~ima, Pdnmmi: ~i, Pdnmmr: ~ih, Pdnmmd: ~im, Pdnmmt: ~e, Pdnmmm: ~ih, Pdnmmo: ~imi, Pdnzei: ~a, Pdnzer: ~e, Pdnzed: ~i, Pdnzet: ~o, Pdnzem: ~i, Pdnzeo: ~o, Pdnzdi: ~i, Pdnzdr: ~ih, Pdnzdd: ~ima, Pdnzdt: ~i, Pdnzdm: ~ih, Pdnzdo: ~ima, Pdnzmi: ~e, Pdnzmr: ~ih, Pdnzmd: ~im, Pdnzmt: ~e, Pdnzmm: ~ih, Pdnzmo: ~imi, Pdnsei: ~o, Pdnser: ~ega, Pdnsed: ~emu, Pdnset: ~o, Pdnsem: ~em, Pdnseo: ~im, Pdnsdi: ~i, Pdnsdr: ~ih, Pdnsdd: ~ima, Pdnsdt: ~i, Pdnsdm: ~ih, Pdnsdo: ~ima, Pdnsmi: ~a, Pdnsmr: ~ih, Pdnsmd: ~im, Pdnsmt: ~a, Pdnsmm: ~ih, Pdnsmo: ~imi	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
P1.3.p	Ppnmein: ~Ø, Ppnmeid: ~i, Ppnmer: ~ega, Ppnmed: ~emu, Ppnmet: ~ega, Ppnmetn: ~Ø, Ppnmetd: ~i, Ppnmem: ~em, Ppnmeo: ~im, Ppnmdi: ~a, Ppnmdr: ~ih, Ppnmdd: ~ima, Ppnmdt: ~a, Ppnmdm: ~ih, Ppnmdo: ~ima, Ppnmmi: ~i, Ppnmmr: ~ih, Ppnmmd: ~im, Ppnmmt: ~e, Ppnmmm: ~ih, Ppnmmo: ~imi, Ppnzei: ~a, Ppnzer: ~e, Ppnzed: ~i, Ppnzet: ~o, Ppnzem: ~i, Ppnzeo: ~o, Ppnzdi: ~i, Ppnzdr: ~ih, Ppnzdd: ~ima, Ppnzdt: ~i, Ppnzdm: ~ih, Ppnzdo: ~ima, Ppnzmi: ~e, Ppnzmr: ~ih, Ppnzmd: ~im, Ppnzmt: ~e, Ppnzmm: ~ih, Ppnzmo: ~imi, Ppnsei: ~o, Ppnser: ~ega, Ppnsed: ~emu, Ppnset: ~o, Ppnsem: ~em, Ppnseo: ~im, Ppnsdi: ~i, Ppnsdr: ~ih, Ppnsdd: ~ima, Ppnsdt: ~i, Ppnsdm: ~ih, Ppnsdo: ~ima, Ppnsmi: ~a, Ppnsmr: ~ih, Ppnsmd: ~im, Ppnsmt: ~a, Ppnsmm: ~ih, Ppnsmo: ~imi	PRESENT IN SLOLEKS 2.0	USED IN PREDICTION		
P1.3.s	Psnmein: ~Ø, Psnmeid: ~i, Psnmer: ~ega, Psnmed: ~emu, Psnmet: ~ega, Psnmetn: ~Ø, Psnmetd: ~i, Psnmem: ~em, Psnmeo: ~im, Psnmdi: ~a, Psnmdr: ~ih, Psnmdd: ~ima, Psnmdt: ~a, Psnmdm: ~ih, Psnmdo: ~ima, Psnmmi: ~i, Psnmmr: ~ih, Psnmmd: ~im, Psnmmt: ~e, Psnmmm: ~ih, Psnmmo: ~imi, Psnzei: ~a, Psnzer: ~e, Psnzed: ~i, Psnzet: ~o, Psnzem: ~i, Psnzeo: ~o, Psnzdi: ~i, Psnzdr: ~ih, Psnzdd: ~ima, Psnzdt: ~i, Psnzdm: ~ih, Psnzdo: ~ima, Psnzmi: ~e, Psnzmr: ~ih, Psnzmd: ~im, Psnzmt: ~e, Psnzmm: ~ih, Psnzmo: ~imi, Psnsei: ~o, Psnser: ~ega, Psnsed: ~emu, Psnset: ~o, Psnsem: ~em, Psnseo: ~im, Psnsdi: ~i, Psnsdr: ~ih, Psnsdd: ~ima, Psnsdt: ~i, Psnsdm: ~ih, Psnsdo: ~ima, Psnsmi: ~a, Psnsmr: ~ih, Psnsmd: ~im, Psnsmt: ~a, Psnsmm: ~ih, Psnsmo: ~imi	MISSING IN SLOLEKS 2.0	USED IN PREDICTION		
P1.4.d	Pdnmein: ~Ø, Pdnmeid: ~i, Pdnmer: ~ega, Pdnmed: ~emu, Pdnmet: ~ega, Pdnmetn: ~Ø, Pdnmetd: ~i, Pdnmem: ~em, Pdnmeo: ~im, Pdnmdi: ~a, Pdnmdr: ~ih, Pdnmdd: ~ima, Pdnmdt: ~a, Pdnmdm: ~ih, Pdnmdo: ~ima, Pdnmmi: ~i, Pdnmmr: ~ih, Pdnmmd: ~im, Pdnmmt: ~e, Pdnmmm: ~ih, Pdnmmo: ~imi, Pdnzei: ~a, Pdnzer: ~e, Pdnzed: ~i, Pdnzet: ~o, Pdnzem: ~i, Pdnzeo: ~o, Pdnzdi: ~i, Pdnzdr: ~ih, Pdnzdd: ~ima, Pdnzdt: ~i, Pdnzdm: ~ih, Pdnzdo: ~ima, Pdnzmi: ~e, Pdnzmr: ~ih, Pdnzmd: ~im, Pdnzmt: ~e, Pdnzmm: ~ih, Pdnzmo: ~imi, Pdnsei: ~o, Pdnser: ~ega, Pdnsed: ~emu, Pdnset: ~o, Pdnsem: ~em, Pdnseo: ~im, Pdnsdi: ~i, Pdnsdr: ~ih, Pdnsdd: ~ima, Pdnsdt: ~i, Pdnsdm: ~ih, Pdnsdo: ~ima, Pdnsmi: ~a, Pdnsmr: ~ih, Pdnsmd: ~im, Pdnsmt: ~a, Pdnsmm: ~ih, Pdnsmo: ~imi, Pppmeid: ~ejši, Pppmer: ~ejšega, Pppmed: ~ejšemu, Pppmet: ~ejšega, Pppmetd: ~ejši, Pppmem: ~ejšem, Pppmeo: ~ejšim, Pppmdi: ~ejša, Pppmdr: ~ejših, Pppmdd: ~ejšima, Pppmdt: ~ejša, Pppmdm: ~ejših, Pppmdo: ~ejšima, Pppmmi: ~ejši, Pppmmr: ~ejših, Pppmmd: ~ejšim, Pppmmt: ~ejše, Pppmmm: ~ejših, Pppmmo: ~ejšimi, Pppzei: ~ejša, Pppzer: ~ejše, Pppzed: ~ejši, Pppzet: ~ejšo, Pppzem: ~ejši, Pppzeo: ~ejšo, Pppzdi: ~ejši, Pppzdr: ~ejših, Pppzdd: ~ejšima, Pppzdt: ~ejši, Pppzdm: ~ejših, Pppzdo: ~ejšima, Pppzmi: ~ejše, Pppzmr: ~ejših, Pppzmd: ~ejšim, Pppzmt: ~ejše, Pppzmm: ~ejših, Pppzmo: ~ejšimi, Pppsei: ~ejše, Pppser: ~ejšega, Pppsed: ~ejšemu, Pppset: ~ejše, Pppsem: ~ejšem, Pppseo: ~ejšim, Pppsdi: ~ejši, Pppsdr: ~ejših, Pppsdd: ~ejšima, Pppsdt: ~ejši, Pppsdm: ~ejših, Pppsdo: ~ejšima, Pppsmi: ~ejša, Pppsmr: ~ejših, Pppsmd: ~ejšim, Pppsmt: ~ejša, Pppsmm: ~ejših, Pppsmo: ~ejšimi, Ppsmeid: ~ejši, Ppsmer: ~ejšega, Ppsmed: ~ejšemu, Ppsmet: ~ejšega, Ppsmetd: ~ejši, Ppsmem: ~ejšem, Ppsmeo: ~ejšim, Ppsmdi: ~ejša, Ppsmdr: ~ejših, Ppsmdd: ~ejšima, Ppsmdt: ~ejša, Ppsmdm: ~ejših, Ppsmdo: ~ejšima, Ppsmmi: ~ejši, Ppsmmr: ~ejših, Ppsmmd: ~ejšim, Ppsmmt: ~ejše, Ppsmmm: ~ejših, Ppsmmo: ~ejšimi, Ppszei: ~ejša, Ppszer: ~ejše, Ppszed: ~ejši, Ppszet: ~ejšo, Ppszem: ~ejši, Ppszeo: ~ejšo, Ppszdi: ~ejši, Ppszdr: ~ejših, Ppszdd: ~ejšima, Ppszdt: ~ejši, Ppszdm: ~ejših, Ppszdo: ~ejšima, Ppszmi: ~ejše, Ppszmr: ~ejših, Ppszmd: ~ejšim, Ppszmt: ~ejše, Ppszmm: ~ejših, Ppszmo: ~ejšimi, Ppssei: ~ejše, Ppsser: ~ejšega, Ppssed: ~ejšemu, Ppsset: ~ejše, Ppssem: ~ejšem, Ppsseo: ~ejšim, Ppssdi: ~ejši, Ppssdr: ~ejših, Ppssdd: ~ejšima, Ppssdt: ~ejši, Ppssdm: ~ejših, Ppssdo: ~ejšima, Ppssmi: ~ejša, Ppssmr: ~ejših, Ppssmd: ~ejšim, Ppssmt: ~ejša, Ppssmm: ~ejših, Ppssmo: ~ejšimi	MISSING IN SLOLEKS 2.0	USED IN PREDICTION		
